city_id,ward_id,ward_number,ward_name,zone_name,locality_name,place_type,osm_type,osm_id,lat,lng,source_name,source_url,is_verified,notes
chennai,ward-132,132,Ward 132,Zone Kodambakkam,CMWSSB Division 132,neighbourhood,way,964273420,13.0388665,80.2128160,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273420,false,
chennai,ward-133,133,Ward 133,Zone Kodambakkam,CMWSSB Division 133,neighbourhood,way,964273419,13.0416860,80.2187125,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273419,false,
chennai,ward-134,134,Ward 134,Zone Kodambakkam,Aziz Nagar,neighbourhood,node,298389659,13.0486971,80.2281137,OpenStreetMap Overpass,https://www.openstreetmap.org/node/298389659,false,
chennai,ward-134,134,Ward 134,Zone Kodambakkam,CMWSSB Division 134,neighbourhood,way,964273418,13.0490640,80.2246945,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273418,false,
chennai,ward-134,134,Ward 134,Zone Kodambakkam,Kamarajar Colony,neighbourhood,node,298471030,13.0499741,80.2201288,OpenStreetMap Overpass,https://www.openstreetmap.org/node/298471030,false,
chennai,ward-134,134,Ward 134,Zone Kodambakkam,Kodambakkam,suburb,node,247689032,13.0492070,80.2242829,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247689032,false,
chennai,ward-134,134,Ward 134,Zone Kodambakkam,United India Colony,neighbourhood,node,290734575,13.0511219,80.2247578,OpenStreetMap Overpass,https://www.openstreetmap.org/node/290734575,false,
chennai,ward-135,135,Ward 135,Zone Kodambakkam,CMWSSB Division 135,neighbourhood,way,964273417,13.0400580,80.2239995,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273417,false,
chennai,ward-135,135,Ward 135,Zone Kodambakkam,Postal Colony,neighbourhood,node,290728853,13.0363290,80.2195477,OpenStreetMap Overpass,https://www.openstreetmap.org/node/290728853,false,
chennai,ward-135,135,Ward 135,Zone Kodambakkam,West Mambalam,suburb,node,2241055790,13.0428296,80.2270184,OpenStreetMap Overpass,https://www.openstreetmap.org/node/2241055790,false,
chennai,ward-136,136,Ward 136,Zone Kodambakkam,CMWSSB Division 117,neighbourhood,way,964273435,13.0430690,80.2402445,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273435,false,
chennai,ward-136,136,Ward 136,Zone Kodambakkam,CMWSSB Division 136,neighbourhood,way,964273416,13.0410995,80.2363005,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273416,false,
chennai,ward-137,137,Ward 137,Zone Kodambakkam,CMWSSB Division 137,neighbourhood,way,964273415,13.0359655,80.1955130,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273415,false,
chennai,ward-137,137,Ward 137,Zone Kodambakkam,K.K.Nagar,suburb,node,12899837948,13.0407235,80.1992108,OpenStreetMap Overpass,https://www.openstreetmap.org/node/12899837948,false,
chennai,ward-138,138,Ward 138,Zone Kodambakkam,CMWSSB Division 138,neighbourhood,way,964273414,13.0313650,80.2038980,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273414,false,
chennai,ward-138,138,Ward 138,Zone Kodambakkam,Jafferkhanpet,suburb,node,290741806,13.0299401,80.2056195,OpenStreetMap Overpass,https://www.openstreetmap.org/node/290741806,false,
chennai,ward-139,139,Ward 139,Zone Kodambakkam,CMWSSB Division 139,neighbourhood,way,964273413,13.0269300,80.2147030,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273413,false,
chennai,ward-140,140,Ward 140,Zone Kodambakkam,CMWSSB Division 140,neighbourhood,way,964273412,13.0302995,80.2216065,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273412,false,
chennai,ward-140,140,Ward 140,Zone Kodambakkam,West Saidapet,neighbourhood,node,256031797,13.0252576,80.2204237,OpenStreetMap Overpass,https://www.openstreetmap.org/node/256031797,false,
chennai,ward-141,141,Ward 141,Zone Kodambakkam,CIT Nagar,neighbourhood,node,250319617,13.0293843,80.2342825,OpenStreetMap Overpass,https://www.openstreetmap.org/node/250319617,false,
chennai,ward-141,141,Ward 141,Zone Kodambakkam,CMWSSB Division 141,neighbourhood,way,964273411,13.0308185,80.2324670,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273411,false,
chennai,ward-141,141,Ward 141,Zone Kodambakkam,Kannammapet,neighbourhood,node,250319611,13.0323256,80.2280783,OpenStreetMap Overpass,https://www.openstreetmap.org/node/250319611,false,
chennai,ward-141,141,Ward 141,Zone Kodambakkam,Thiyagaraya Nagar,suburb,node,12255801857,13.0344050,80.2301597,OpenStreetMap Overpass,https://www.openstreetmap.org/node/12255801857,false,
chennai,ward-142,142,Ward 142,Zone Kodambakkam,CMWSSB Division 142,neighbourhood,way,964273410,13.0216270,80.2200260,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273410,false,
chennai,ward-142,142,Ward 142,Zone Kodambakkam,Saidapet,suburb,node,247689106,13.0208170,80.2239536,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247689106,false,
chennai,ward-143,143,Ward 143,Zone Valasaravakkam,CMWSSB Division 143,neighbourhood,way,964273409,13.0736735,80.1688580,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273409,false,
chennai,ward-143,143,Ward 143,Zone Valasaravakkam,CMWSSB Division 91,neighbourhood,way,964273461,13.0813280,80.1713460,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273461,false,
chennai,ward-143,143,Ward 143,Zone Valasaravakkam,Nolambur,suburb,node,1446805946,13.0747182,80.1682206,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1446805946,false,
chennai,ward-143,143,Ward 143,Zone Valasaravakkam,S and P Garden,neighbourhood,way,361229227,13.0668681,80.1634939,OpenStreetMap Overpass,https://www.openstreetmap.org/way/361229227,false,
chennai,ward-145,145,Ward 145,Zone Valasaravakkam,CMWSSB Division 145,neighbourhood,way,964273407,13.0658715,80.1851240,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273407,false,
chennai,ward-145,145,Ward 145,Zone Valasaravakkam,Nerkundram,suburb,node,294073574,13.0688386,80.1838987,OpenStreetMap Overpass,https://www.openstreetmap.org/node/294073574,false,
chennai,ward-146,146,Ward 146,Zone Valasaravakkam,Alapakkam,suburb,node,978454693,13.0499010,80.1654347,OpenStreetMap Overpass,https://www.openstreetmap.org/node/978454693,false,
chennai,ward-146,146,Ward 146,Zone Valasaravakkam,CMWSSB Division 146,neighbourhood,way,964273406,13.0520000,80.1644445,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273406,false,
chennai,ward-147,147,Ward 147,Zone Valasaravakkam,CMWSSB Division 144,neighbourhood,way,964273408,13.0645530,80.1745785,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273408,false,
chennai,ward-147,147,Ward 147,Zone Valasaravakkam,CMWSSB Division 147,neighbourhood,way,964273405,13.0518760,80.1708915,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273405,false,
chennai,ward-147,147,Ward 147,Zone Valasaravakkam,Maduravoyal,suburb,node,294073566,13.0601732,80.1665988,OpenStreetMap Overpass,https://www.openstreetmap.org/node/294073566,false,
chennai,ward-148,148,Ward 148,Zone Valasaravakkam,CMWSSB Division 148,neighbourhood,way,964273404,13.0568925,80.1839010,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273404,false,
chennai,ward-149,149,Ward 149,Zone Valasaravakkam,CMWSSB Division 149,neighbourhood,way,964273403,13.0472280,80.1785930,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273403,false,
chennai,ward-150,150,Ward 150,Zone Valasaravakkam,CMWSSB Division 150,neighbourhood,way,964273402,13.0376071,80.1534915,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273402,false,
chennai,ward-150,150,Ward 150,Zone Valasaravakkam,Karampakkam,suburb,node,1446805944,13.0394382,80.1535619,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1446805944,false,
chennai,ward-152,152,Ward 152,Zone Valasaravakkam,Alwarthiru Nagar,neighbourhood,node,4489923165,13.0407334,80.1859659,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4489923165,false,
chennai,ward-152,152,Ward 152,Zone Valasaravakkam,Chowdhary Nagar,neighbourhood,node,4487976268,13.0386857,80.1809343,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4487976268,false,
chennai,ward-152,152,Ward 152,Zone Valasaravakkam,CMWSSB Division 152,neighbourhood,way,964273400,13.0405505,80.1791125,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273400,false,
chennai,ward-152,152,Ward 152,Zone Valasaravakkam,Gandhi Nagar,neighbourhood,node,4489923166,13.0412679,80.1871827,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4489923166,false,
chennai,ward-152,152,Ward 152,Zone Valasaravakkam,Janaki Nagar,neighbourhood,node,4487976269,13.0401703,80.1820728,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4487976269,false,
chennai,ward-152,152,Ward 152,Zone Valasaravakkam,Majestic Colony,neighbourhood,node,4487976270,13.0385477,80.1799846,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4487976270,false,
chennai,ward-152,152,Ward 152,Zone Valasaravakkam,Om Sakthi Nagar,neighbourhood,node,4486584000,13.0380196,80.1867387,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4486584000,false,
chennai,ward-152,152,Ward 152,Zone Valasaravakkam,Suresh Nagar,neighbourhood,node,4487976272,13.0376269,80.1828189,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4487976272,false,
chennai,ward-152,152,Ward 152,Zone Valasaravakkam,Valasaravakkam,suburb,node,294073565,13.0410164,80.1721682,OpenStreetMap Overpass,https://www.openstreetmap.org/node/294073565,false,
chennai,ward-152,152,Ward 152,Zone Valasaravakkam,Veerappa Nagar,neighbourhood,node,4489923167,13.0423420,80.1852505,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4489923167,false,
chennai,ward-153,153,Ward 153,Zone Valasaravakkam,CMWSSB Division 151,neighbourhood,way,964273401,13.0317805,80.1650700,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273401,false,
chennai,ward-153,153,Ward 153,Zone Valasaravakkam,CMWSSB Division 153,neighbourhood,way,964273399,13.0280625,80.1563310,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273399,false,
chennai,ward-153,153,Ward 153,Zone Valasaravakkam,Porur,suburb,node,243327790,13.0320131,80.1583040,OpenStreetMap Overpass,https://www.openstreetmap.org/node/243327790,false,
chennai,ward-154,154,Ward 154,Zone Valasaravakkam,CMWSSB Division 154,neighbourhood,way,964273398,13.0298790,80.1769340,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273398,false,
chennai,ward-154,154,Ward 154,Zone Valasaravakkam,Ramapuram,suburb,node,290747585,13.0298609,80.1780333,OpenStreetMap Overpass,https://www.openstreetmap.org/node/290747585,false,
chennai,ward-155,155,Ward 155,Zone Valasaravakkam,Anis Nagar,neighbourhood,node,4486583994,13.0372741,80.1881482,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4486583994,false,
chennai,ward-155,155,Ward 155,Zone Valasaravakkam,Annai Sathya Nagar Nesapakkam,neighbourhood,node,4486583995,13.0357157,80.1884526,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4486583995,false,
chennai,ward-155,155,Ward 155,Zone Valasaravakkam,CMWSSB Division 155,neighbourhood,way,964273397,13.0300945,80.1833735,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273397,false,
chennai,ward-155,155,Ward 155,Zone Valasaravakkam,Indra Nagar,neighbourhood,node,4486583997,13.0370804,80.1887213,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4486583997,false,
chennai,ward-155,155,Ward 155,Zone Valasaravakkam,Kothari Nagar,neighbourhood,node,4486583998,13.0352116,80.1851019,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4486583998,false,
chennai,ward-155,155,Ward 155,Zone Valasaravakkam,Moogambigai Nagar,neighbourhood,node,4486583999,13.0372422,80.1851369,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4486583999,false,
chennai,ward-155,155,Ward 155,Zone Valasaravakkam,Nesapakkam,suburb,node,290747272,13.0336193,80.1873092,OpenStreetMap Overpass,https://www.openstreetmap.org/node/290747272,false,
chennai,ward-155,155,Ward 155,Zone Valasaravakkam,Senthamizh Nagar,neighbourhood,node,4486584001,13.0347636,80.1874367,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4486584001,false,
chennai,ward-155,155,Ward 155,Zone Valasaravakkam,Sri Laxmi Nagar,neighbourhood,node,4487976271,13.0363489,80.1806501,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4487976271,false,
chennai,ward-155,155,Ward 155,Zone Valasaravakkam,Sri Ragavendra Nagar,neighbourhood,node,4486584002,13.0367300,80.1863510,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4486584002,false,
chennai,ward-155,155,Ward 155,Zone Valasaravakkam,Thirumalai Nagar,neighbourhood,node,4487976273,13.0367037,80.1829043,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4487976273,false,
chennai,ward-156,156,Ward 156,Zone Alandur,CMWSSB Division 156,neighbourhood,way,964273396,13.0194645,80.1609720,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273396,false,
chennai,ward-156,156,Ward 156,Zone Alandur,Mugalivakkam,neighbourhood,relation,7888807,13.0194870,80.1609715,OpenStreetMap Overpass,https://www.openstreetmap.org/relation/7888807,false,
chennai,ward-157,157,Ward 157,Zone Alandur,CMWSSB Division 157,neighbourhood,way,964273395,13.0128836,80.1743810,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273395,false,
chennai,ward-157,157,Ward 157,Zone Alandur,"Krishna Nagar, Periyar Road",neighbourhood,way,234104189,13.0151220,80.1721409,OpenStreetMap Overpass,https://www.openstreetmap.org/way/234104189,false,
chennai,ward-157,157,Ward 157,Zone Alandur,Manapakkam,suburb,node,294073596,13.0147531,80.1744935,OpenStreetMap Overpass,https://www.openstreetmap.org/node/294073596,false,
chennai,ward-158,158,Ward 158,Zone Alandur,CMWSSB Division 158,neighbourhood,way,964273394,13.0163775,80.1874520,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273394,false,
chennai,ward-158,158,Ward 158,Zone Alandur,Nandambakkam,suburb,node,294073575,13.0166484,80.1911885,OpenStreetMap Overpass,https://www.openstreetmap.org/node/294073575,false,
chennai,ward-159,159,Ward 159,Zone Alandur,CMWSSB Division 159,neighbourhood,way,964273393,12.9924765,80.1696015,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273393,false,
chennai,ward-159,159,Ward 159,Zone Alandur,Meenambakkam,suburb,node,313443780,12.9866009,80.1726357,OpenStreetMap Overpass,https://www.openstreetmap.org/node/313443780,false,
chennai,ward-160,160,Ward 160,Zone Alandur,CMWSSB Division 160,neighbourhood,way,964273392,13.0042500,80.2080890,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273392,false,
chennai,ward-161,161,Ward 161,Zone Alandur,CMWSSB Division 161,neighbourhood,way,964273391,12.9967070,80.2021560,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273391,false,
chennai,ward-162,162,Ward 162,Zone Alandur,CMWSSB Division 162,neighbourhood,way,964273390,12.9914050,80.1920355,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273390,false,
chennai,ward-162,162,Ward 162,Zone Alandur,Pazhavanthangal,suburb,node,310910972,12.9883524,80.1891324,OpenStreetMap Overpass,https://www.openstreetmap.org/node/310910972,false,
chennai,ward-162,162,Ward 162,Zone Alandur,Ram Nagar,neighbourhood,node,3187965968,12.9886349,80.1955241,OpenStreetMap Overpass,https://www.openstreetmap.org/node/3187965968,false,
chennai,ward-162,162,Ward 162,Zone Alandur,Thillai Ganga Nagar,neighbourhood,node,310911805,12.9898430,80.1936624,OpenStreetMap Overpass,https://www.openstreetmap.org/node/310911805,false,
chennai,ward-163,163,Ward 163,Zone Alandur,CMWSSB Division 163,neighbourhood,way,964273389,12.9907300,80.2014755,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273389,false,
chennai,ward-164,164,Ward 164,Zone Alandur,CMWSSB Division 164,neighbourhood,way,964273388,12.9873620,80.1869735,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273388,false,
chennai,ward-164,164,Ward 164,Zone Alandur,Nanganallur Co-op Society Colony,neighbourhood,node,8688165341,12.9879605,80.1905915,OpenStreetMap Overpass,https://www.openstreetmap.org/node/8688165341,false,
chennai,ward-164,164,Ward 164,Zone Alandur,NCBS Colony,neighbourhood,node,3187965965,12.9854635,80.1896961,OpenStreetMap Overpass,https://www.openstreetmap.org/node/3187965965,false,
chennai,ward-165,165,Ward 165,Zone Alandur,CMWSSB Division 165,neighbourhood,way,964273387,12.9828645,80.1997885,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273387,false,
chennai,ward-165,165,Ward 165,Zone Alandur,Ram Nagar,neighbourhood,node,3187965967,12.9848890,80.1943346,OpenStreetMap Overpass,https://www.openstreetmap.org/node/3187965967,false,
chennai,ward-166,166,Ward 166,Zone Alandur,Bakhtavachalam Nagar,neighbourhood,node,301136096,12.9778604,80.1791050,OpenStreetMap Overpass,https://www.openstreetmap.org/node/301136096,false,
chennai,ward-166,166,Ward 166,Zone Alandur,CMWSSB Division 166,neighbourhood,way,964273386,12.9783715,80.1791445,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273386,false,
chennai,ward-167,167,Ward 167,Zone Alandur,CMWSSB Division 167,neighbourhood,way,964273385,12.9772025,80.1863150,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273385,false,
chennai,ward-167,167,Ward 167,Zone Alandur,Kannan Nagar,neighbourhood,node,280510383,12.9699068,80.1893164,OpenStreetMap Overpass,https://www.openstreetmap.org/node/280510383,false,
chennai,ward-167,167,Ward 167,Zone Alandur,Moovarasampettai,suburb,node,301734430,12.9693665,80.1833591,OpenStreetMap Overpass,https://www.openstreetmap.org/node/301734430,false,
chennai,ward-167,167,Ward 167,Zone Alandur,Nanganallur,suburb,node,278512528,12.9801242,80.1849020,OpenStreetMap Overpass,https://www.openstreetmap.org/node/278512528,false,
chennai,ward-167,167,Ward 167,Zone Alandur,Voltas Colony,neighbourhood,node,308914614,12.9744987,80.1863675,OpenStreetMap Overpass,https://www.openstreetmap.org/node/308914614,false,
chennai,ward-168,168,Ward 168,Zone Perungudi,CMWSSB Division 168,neighbourhood,way,964273384,12.9778060,80.1955685,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273384,false,
chennai,ward-168,168,Ward 168,Zone Perungudi,Ullagaram,suburb,node,301731218,12.9765868,80.1967196,OpenStreetMap Overpass,https://www.openstreetmap.org/node/301731218,false,
chennai,ward-169,169,Ward 169,Zone Perungudi,Balaji Nagar,neighbourhood,node,280510797,12.9721642,80.1905716,OpenStreetMap Overpass,https://www.openstreetmap.org/node/280510797,false,
chennai,ward-169,169,Ward 169,Zone Perungudi,CMWSSB Division 169,neighbourhood,way,964273383,12.9712720,80.2025390,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273383,false,
chennai,ward-169,169,Ward 169,Zone Perungudi,Puzhuthivakkam,suburb,node,280518793,12.9691428,80.2062626,OpenStreetMap Overpass,https://www.openstreetmap.org/node/280518793,false,
chennai,ward-169,169,Ward 169,Zone Perungudi,Ram Nagar,neighbourhood,node,280521191,12.9653558,80.2118131,OpenStreetMap Overpass,https://www.openstreetmap.org/node/280521191,false,
chennai,ward-169,169,Ward 169,Zone Perungudi,Ramalinga Nagar,neighbourhood,node,1317143256,12.9675942,80.2058513,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1317143256,false,
chennai,ward-169,169,Ward 169,Zone Perungudi,Union Carbide Colony,neighbourhood,node,308915449,12.9739802,80.1931481,OpenStreetMap Overpass,https://www.openstreetmap.org/node/308915449,false,
chennai,ward-170,170,Ward 170,Zone Adyar,CMWSSB Division 170,neighbourhood,way,964273382,13.0178740,80.2118225,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273382,false,
chennai,ward-170,170,Ward 170,Zone Adyar,Ekkattuthangal,suburb,node,364280369,13.0242453,80.2065506,OpenStreetMap Overpass,https://www.openstreetmap.org/node/364280369,false,
chennai,ward-170,170,Ward 170,Zone Adyar,Labour Colony,neighbourhood,node,369149434,13.0154717,80.2094084,OpenStreetMap Overpass,https://www.openstreetmap.org/node/369149434,false,
chennai,ward-170,170,Ward 170,Zone Adyar,SIDCO Industrial Estate,suburb,node,256029400,13.0140700,80.2091208,OpenStreetMap Overpass,https://www.openstreetmap.org/node/256029400,false,
chennai,ward-171,171,Ward 171,Zone Adyar,CMWSSB Division 171,neighbourhood,way,964273381,13.0188640,80.2312135,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273381,false,
chennai,ward-171,171,Ward 171,Zone Adyar,Jothiammal Nagar,neighbourhood,node,256035579,13.0195105,80.2288972,OpenStreetMap Overpass,https://www.openstreetmap.org/node/256035579,false,
chennai,ward-171,171,Ward 171,Zone Adyar,Little Mount,suburb,node,249497723,13.0141864,80.2266882,OpenStreetMap Overpass,https://www.openstreetmap.org/node/249497723,false,
chennai,ward-171,171,Ward 171,Zone Adyar,Srinagar Colony,neighbourhood,node,269767377,13.0134666,80.2302782,OpenStreetMap Overpass,https://www.openstreetmap.org/node/269767377,false,
chennai,ward-171,171,Ward 171,Zone Adyar,Todhunter Nagar,neighbourhood,node,256035567,13.0226153,80.2308086,OpenStreetMap Overpass,https://www.openstreetmap.org/node/256035567,false,
chennai,ward-172,172,Ward 172,Zone Adyar,CMWSSB Division 172,neighbourhood,way,964273380,13.0108370,80.2438925,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273380,false,
chennai,ward-172,172,Ward 172,Zone Adyar,Kottur Gardens,neighbourhood,node,410699145,13.0206311,80.2441277,OpenStreetMap Overpass,https://www.openstreetmap.org/node/410699145,false,
chennai,ward-172,172,Ward 172,Zone Adyar,Kotturpuram,suburb,node,249497870,13.0193703,80.2435512,OpenStreetMap Overpass,https://www.openstreetmap.org/node/249497870,false,
chennai,ward-172,172,Ward 172,Zone Adyar,Sriram Nagar,neighbourhood,node,312024616,13.0035494,80.2443172,OpenStreetMap Overpass,https://www.openstreetmap.org/node/312024616,false,
chennai,ward-172,172,Ward 172,Zone Adyar,Tiruvalluvar Nagar,neighbourhood,node,410703669,13.0181474,80.2458186,OpenStreetMap Overpass,https://www.openstreetmap.org/node/410703669,false,
chennai,ward-172,172,Ward 172,Zone Adyar,Varadapuram,neighbourhood,node,410703648,13.0154212,80.2459988,OpenStreetMap Overpass,https://www.openstreetmap.org/node/410703648,false,
chennai,ward-173,173,Ward 173,Zone Adyar,CMWSSB Division 173,neighbourhood,way,964273379,13.0187535,80.2631530,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273379,false,
chennai,ward-173,173,Ward 173,Zone Adyar,Karpagam Avenue,neighbourhood,node,2218345692,13.0219794,80.2678296,OpenStreetMap Overpass,https://www.openstreetmap.org/node/2218345692,false,
chennai,ward-173,173,Ward 173,Zone Adyar,Kesavaperumalpuram,neighbourhood,node,410691069,13.0211245,80.2541184,OpenStreetMap Overpass,https://www.openstreetmap.org/node/410691069,false,
chennai,ward-173,173,Ward 173,Zone Adyar,MRC Nagar,suburb,node,248196797,13.0196693,80.2706525,OpenStreetMap Overpass,https://www.openstreetmap.org/node/248196797,false,
chennai,ward-173,173,Ward 173,Zone Adyar,Ramakrishna Nagar,neighbourhood,node,2587530813,13.0243660,80.2610620,OpenStreetMap Overpass,https://www.openstreetmap.org/node/2587530813,false,
chennai,ward-174,174,Ward 174,Zone Adyar,CMWSSB Division 174,neighbourhood,way,964273378,12.9974400,80.2254515,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273378,false,
chennai,ward-174,174,Ward 174,Zone Adyar,Guindy,suburb,node,249497729,13.0087095,80.2203646,OpenStreetMap Overpass,https://www.openstreetmap.org/node/249497729,false,
chennai,ward-174,174,Ward 174,Zone Adyar,Raj Bhavan,neighbourhood,node,304287902,13.0079401,80.2263985,OpenStreetMap Overpass,https://www.openstreetmap.org/node/304287902,false,
chennai,ward-175,175,Ward 175,Zone Adyar,Bakthavatchalam Nagar,neighbourhood,node,335480495,13.0034060,80.2530941,OpenStreetMap Overpass,https://www.openstreetmap.org/node/335480495,false,
chennai,ward-175,175,Ward 175,Zone Adyar,CMWSSB Division 175,neighbourhood,way,964273377,13.0025340,80.2532175,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273377,false,
chennai,ward-175,175,Ward 175,Zone Adyar,Gandhinagar,neighbourhood,node,249497704,13.0089932,80.2538632,OpenStreetMap Overpass,https://www.openstreetmap.org/node/249497704,false,
chennai,ward-175,175,Ward 175,Zone Adyar,Kasturibai Nagar,neighbourhood,node,257431352,13.0040436,80.2509384,OpenStreetMap Overpass,https://www.openstreetmap.org/node/257431352,false,
chennai,ward-176,176,Ward 176,Zone Adyar,Adyar,suburb,node,249497711,13.0064500,80.2577791,OpenStreetMap Overpass,https://www.openstreetmap.org/node/249497711,false,
chennai,ward-176,176,Ward 176,Zone Adyar,Arunachalapuram,neighbourhood,node,313774973,13.0087347,80.2608522,OpenStreetMap Overpass,https://www.openstreetmap.org/node/313774973,false,
chennai,ward-176,176,Ward 176,Zone Adyar,Besant Nagar,suburb,node,249497705,12.9996907,80.2682259,OpenStreetMap Overpass,https://www.openstreetmap.org/node/249497705,false,
chennai,ward-176,176,Ward 176,Zone Adyar,"Central Government Officers Quarters, General Pool Accomodation",neighbourhood,node,1730498127,13.0021964,80.2652826,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1730498127,false,
chennai,ward-176,176,Ward 176,Zone Adyar,CMWSSB Division 176,neighbourhood,way,964273376,13.0036355,80.2661705,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273376,false,
chennai,ward-176,176,Ward 176,Zone Adyar,Damodarapuram,neighbourhood,node,335535157,13.0018073,80.2629813,OpenStreetMap Overpass,https://www.openstreetmap.org/node/335535157,false,
chennai,ward-176,176,Ward 176,Zone Adyar,GOCHS Colony,neighbourhood,node,10559615705,12.9978724,80.2691711,OpenStreetMap Overpass,https://www.openstreetmap.org/node/10559615705,false,
chennai,ward-176,176,Ward 176,Zone Adyar,Jeevarathinam Nagar,neighbourhood,node,313775328,13.0020570,80.2606946,OpenStreetMap Overpass,https://www.openstreetmap.org/node/313775328,false,
chennai,ward-176,176,Ward 176,Zone Adyar,Karpagam Garden,neighbourhood,node,313775085,13.0071776,80.2615446,OpenStreetMap Overpass,https://www.openstreetmap.org/node/313775085,false,
chennai,ward-176,176,Ward 176,Zone Adyar,Padmanabha Nagar,neighbourhood,node,313775083,13.0045512,80.2587292,OpenStreetMap Overpass,https://www.openstreetmap.org/node/313775083,false,
chennai,ward-176,176,Ward 176,Zone Adyar,Parameswari Nagar,neighbourhood,node,313775329,13.0027868,80.2581254,OpenStreetMap Overpass,https://www.openstreetmap.org/node/313775329,false,
chennai,ward-176,176,Ward 176,Zone Adyar,Shastri Nagar,neighbourhood,node,257431354,12.9987729,80.2599116,OpenStreetMap Overpass,https://www.openstreetmap.org/node/257431354,false,
chennai,ward-176,176,Ward 176,Zone Adyar,Urur Kuppam,neighbourhood,node,360894240,13.0041761,80.2732889,OpenStreetMap Overpass,https://www.openstreetmap.org/node/360894240,false,
chennai,ward-176,176,Ward 176,Zone Adyar,Venkateswara Nagar,neighbourhood,node,335535144,13.0032800,80.2620566,OpenStreetMap Overpass,https://www.openstreetmap.org/node/335535144,false,
chennai,ward-177,177,Ward 177,Zone Adyar,Adambakkam,suburb,node,256202991,12.9822215,80.2091210,OpenStreetMap Overpass,https://www.openstreetmap.org/node/256202991,false,
